project_name,tax_id,commodity,location,region,concession_size,value,value_type,value_unit,year,lat,long
Newmont Ghana Gold Ltd,516G000001,Gold,Kenyase,Brong Ahafo,464.93,,Property rate,GHS,2010,6.97449,-2.37935
Newmont Ghana Gold Ltd,516G000001,Gold,Kenyase,Brong Ahafo,464.93,,Property rate,GHS,2011,6.97449,-2.37935
Newmont Ghana Gold Ltd,516G000001,Gold,Kenyase,Brong Ahafo,464.93,,Property rate,GHS,2012,6.97449,-2.37935
Newmont Ghana Gold Ltd,516G000001,Gold,Kenyase,Brong Ahafo,464.93,,Property rate,GHS,2013,6.97449,-2.37935
Newmont Golden Ridge Ltd,,Gold,Abirem,Eastern Region,62.75,NA,Royalties,GHS,2006,6.33856,-0.99564
Newmont Golden Ridge Ltd,,Gold,Abirem,Eastern Region,62.75,NA,Royalties,GHS,2007,6.33856,-0.99564
Newmont Golden Ridge Ltd,,Gold,Abirem,Eastern Region,62.75,NA,Royalties,GHS,2008,6.33856,-0.99564
Newmont Golden Ridge Ltd,,Gold,Abirem,Eastern Region,62.75,NA,Royalties,GHS,2009,6.33856,-0.99564
Newmont Golden Ridge Ltd,,Gold,Abirem,Eastern Region,62.75,NA,Royalties,GHS,2010,6.33856,-0.99564
Newmont Golden Ridge Ltd,,Gold,Abirem,Eastern Region,62.75,NA,Royalties,GHS,2011,6.33856,-0.99564
Newmont Golden Ridge Ltd,,Gold,Abirem,Eastern Region,62.75,NA,Royalties,GHS,2012,6.33856,-0.99564
Newmont Golden Ridge Ltd,,Gold,Abirem,Eastern Region,62.75,8342795.0,Royalties,GHS,2013,6.33856,-0.99564
Newmont Golden Ridge Ltd,,Gold,Abirem,Eastern Region,62.75,NA,Corporate income tax,GHS,2006,6.33856,-0.99564
Newmont Golden Ridge Ltd,,Gold,Abirem,Eastern Region,62.75,NA,Corporate income tax,GHS,2007,6.33856,-0.99564
Newmont Golden Ridge Ltd,,Gold,Abirem,Eastern Region,62.75,NA,Corporate income tax,GHS,2008,6.33856,-0.99564
Newmont Golden Ridge Ltd,,Gold,Abirem,Eastern Region,62.75,NA,Corporate income tax,GHS,2009,6.33856,-0.99564
Newmont Golden Ridge Ltd,,Gold,Abirem,Eastern Region,62.75,NA,Corporate income tax,GHS,2010,6.33856,-0.99564
Newmont Golden Ridge Ltd,,Gold,Abirem,Eastern Region,62.75,NA,Corporate income tax,GHS,2011,6.33856,-0.99564
Newmont Golden Ridge Ltd,,Gold,Abirem,Eastern Region,62.75,NA,Corporate income tax,GHS,2012,6.33856,-0.99564
Newmont Golden Ridge Ltd,,Gold,Abirem,Eastern Region,62.75,,Corporate income tax,GHS,2013,6.33856,-0.99564
Newmont Golden Ridge Ltd,,Gold,Abirem,Eastern Region,62.75,,Ground rent,GHS,2006,6.33856,-0.99564
Newmont Golden Ridge Ltd,,Gold,Abirem,Eastern Region,62.75,,Ground rent,GHS,2007,6.33856,-0.99564
Newmont Golden Ridge Ltd,,Gold,Abirem,Eastern Region,62.75,,Ground rent,GHS,2008,6.33856,-0.99564
Newmont Golden Ridge Ltd,,Gold,Abirem,Eastern Region,62.75,,Ground rent,GHS,2009,6.33856,-0.99564
Newmont Golden Ridge Ltd,,Gold,Abirem,Eastern Region,62.75,,Ground rent,GHS,2010,6.33856,-0.99564
Newmont Golden Ridge Ltd,,Gold,Abirem,Eastern Region,62.75,,Ground rent,GHS,2011,6.33856,-0.99564
Newmont Golden Ridge Ltd,,Gold,Abirem,Eastern Region,62.75,,Ground rent,GHS,2012,6.33856,-0.99564
Newmont Golden Ridge Ltd,,Gold,Abirem,Eastern Region,62.75,,Ground rent,GHS,2013,6.33856,-0.99564
Newmont Golden Ridge Ltd,,Gold,Abirem,Eastern Region,62.75,,Dividend,GHS,2006,6.33856,-0.99564
Newmont Golden Ridge Ltd,,Gold,Abirem,Eastern Region,62.75,,Dividend,GHS,2007,6.33856,-0.99564
Newmont Golden Ridge Ltd,,Gold,Abirem,Eastern Region,62.75,,Dividend,GHS,2008,6.33856,-0.99564
Newmont Golden Ridge Ltd,,Gold,Abirem,Eastern Region,62.75,,Dividend,GHS,2009,6.33856,-0.99564
Newmont Golden Ridge Ltd,,Gold,Abirem,Eastern Region,62.75,,Dividend,GHS,2010,6.33856,-0.99564
Newmont Golden Ridge Ltd,,Gold,Abirem,Eastern Region,62.75,,Dividend,GHS,2011,6.33856,-0.99564
Newmont Golden Ridge Ltd,,Gold,Abirem,Eastern Region,62.75,,Dividend,GHS,2012,6.33856,-0.99564
Newmont Golden Ridge Ltd,,Gold,Abirem,Eastern Region,62.75,,Dividend,GHS,2013,6.33856,-0.99564
Newmont Golden Ridge Ltd,,Gold,Abirem,Eastern Region,62.75,,Property rate,GHS,2006,6.33856,-0.99564
Newmont Golden Ridge Ltd,,Gold,Abirem,Eastern Region,62.75,,Property rate,GHS,2007,6.33856,-0.99564
Newmont Golden Ridge Ltd,,Gold,Abirem,Eastern Region,62.75,,Property rate,GHS,2008,6.33856,-0.99564
Newmont Golden Ridge Ltd,,Gold,Abirem,Eastern Region,62.75,,Property rate,GHS,2009,6.33856,-0.99564
Newmont Golden Ridge Ltd,,Gold,Abirem,Eastern Region,62.75,,Property rate,GHS,2010,6.33856,-0.99564
Newmont Golden Ridge Ltd,,Gold,Abirem,Eastern Region,62.75,,Property rate,GHS,2011,6.33856,-0.99564
Newmont Golden Ridge Ltd,,Gold,Abirem,Eastern Region,62.75,,Property rate,GHS,2012,6.33856,-0.99564
Newmont Golden Ridge Ltd,,Gold,Abirem,Eastern Region,62.75,,Property rate,GHS,2013,6.33856,-0.99564
Perseus Mining (Ghana) Ltd,624V003018,Gold,Ayanfuri,Central ,49.2,NA,Royalties,GHS,2006,5.9602024,-1.8951464
Perseus Mining (Ghana) Ltd,624V003018,Gold,Ayanfuri,Central ,49.2,NA,Royalties,GHS,2007,5.9602024,-1.8951464
Perseus Mining (Ghana) Ltd,624V003018,Gold,Ayanfuri,Central ,49.2,NA,Royalties,GHS,2008,5.9602024,-1.8951464
Perseus Mining (Ghana) Ltd,624V003018,Gold,Ayanfuri,Central ,49.2,NA,Royalties,GHS,2009,5.9602024,-1.8951464
Perseus Mining (Ghana) Ltd,624V003018,Gold,Ayanfuri,Central ,49.2,NA,Royalties,GHS,2010,5.9602024,-1.8951464
Perseus Mining (Ghana) Ltd,624V003018,Gold,Ayanfuri,Central ,49.2,NA,Royalties,GHS,2011,5.9602024,-1.8951464
Perseus Mining (Ghana) Ltd,624V003018,Gold,Ayanfuri,Central ,49.2,24051513.0,Royalties,GHS,2012,5.9602024,-1.8951464
Perseus Mining (Ghana) Ltd,624V003018,Gold,Ayanfuri,Central ,49.2,27624584.2,Royalties,GHS,2013,5.9602024,-1.8951464
Perseus Mining (Ghana) Ltd,624V003018,Gold,Ayanfuri,Central ,49.2,NA,Corporate income tax,GHS,2006,5.9602024,-1.8951464
Perseus Mining (Ghana) Ltd,624V003018,Gold,Ayanfuri,Central ,49.2,NA,Corporate income tax,GHS,2007,5.9602024,-1.8951464
Perseus Mining (Ghana) Ltd,624V003018,Gold,Ayanfuri,Central ,49.2,NA,Corporate income tax,GHS,2008,5.9602024,-1.8951464
Perseus Mining (Ghana) Ltd,624V003018,Gold,Ayanfuri,Central ,49.2,NA,Corporate income tax,GHS,2009,5.9602024,-1.8951464
Perseus Mining (Ghana) Ltd,624V003018,Gold,Ayanfuri,Central ,49.2,NA,Corporate income tax,GHS,2010,5.9602024,-1.8951464
Perseus Mining (Ghana) Ltd,624V003018,Gold,Ayanfuri,Central ,49.2,NA,Corporate income tax,GHS,2011,5.9602024,-1.8951464
Perseus Mining (Ghana) Ltd,624V003018,Gold,Ayanfuri,Central ,49.2,,Corporate income tax,GHS,2012,5.9602024,-1.8951464
Perseus Mining (Ghana) Ltd,624V003018,Gold,Ayanfuri,Central ,49.2,,Corporate income tax,GHS,2013,5.9602024,-1.8951464
Perseus Mining (Ghana) Ltd,624V003018,Gold,Ayanfuri,Central ,49.2,NA,Ground rent,GHS,2006,5.9602024,-1.8951464
Perseus Mining (Ghana) Ltd,624V003018,Gold,Ayanfuri,Central ,49.2,NA,Ground rent,GHS,2007,5.9602024,-1.8951464
Perseus Mining (Ghana) Ltd,624V003018,Gold,Ayanfuri,Central ,49.2,NA,Ground rent,GHS,2008,5.9602024,-1.8951464
Perseus Mining (Ghana) Ltd,624V003018,Gold,Ayanfuri,Central ,49.2,NA,Ground rent,GHS,2009,5.9602024,-1.8951464
Perseus Mining (Ghana) Ltd,624V003018,Gold,Ayanfuri,Central ,49.2,NA,Ground rent,GHS,2010,5.9602024,-1.8951464
Perseus Mining (Ghana) Ltd,624V003018,Gold,Ayanfuri,Central ,49.2,NA,Ground rent,GHS,2011,5.9602024,-1.8951464
Perseus Mining (Ghana) Ltd,624V003018,Gold,Ayanfuri,Central ,49.2,,Ground rent,GHS,2012,5.9602024,-1.8951464
Perseus Mining (Ghana) Ltd,624V003018,Gold,Ayanfuri,Central ,49.2,,Ground rent,GHS,2013,5.9602024,-1.8951464
Perseus Mining (Ghana) Ltd,624V003018,Gold,Ayanfuri,Central ,49.2,NA,Dividend,GHS,2006,5.9602024,-1.8951464
Perseus Mining (Ghana) Ltd,624V003018,Gold,Ayanfuri,Central ,49.2,NA,Dividend,GHS,2007,5.9602024,-1.8951464
Perseus Mining (Ghana) Ltd,624V003018,Gold,Ayanfuri,Central ,49.2,NA,Dividend,GHS,2008,5.9602024,-1.8951464
Perseus Mining (Ghana) Ltd,624V003018,Gold,Ayanfuri,Central ,49.2,NA,Dividend,GHS,2009,5.9602024,-1.8951464
Perseus Mining (Ghana) Ltd,624V003018,Gold,Ayanfuri,Central ,49.2,NA,Dividend,GHS,2010,5.9602024,-1.8951464
Perseus Mining (Ghana) Ltd,624V003018,Gold,Ayanfuri,Central ,49.2,NA,Dividend,GHS,2011,5.9602024,-1.8951464
Perseus Mining (Ghana) Ltd,624V003018,Gold,Ayanfuri,Central ,49.2,,Dividend,GHS,2012,5.9602024,-1.8951464
Perseus Mining (Ghana) Ltd,624V003018,Gold,Ayanfuri,Central ,49.2,,Dividend,GHS,2013,5.9602024,-1.8951464
Perseus Mining (Ghana) Ltd,624V003018,Gold,Ayanfuri,Central ,49.2,NA,Property rate,GHS,2006,5.9602024,-1.8951464
Perseus Mining (Ghana) Ltd,624V003018,Gold,Ayanfuri,Central ,49.2,NA,Property rate,GHS,2007,5.9602024,-1.8951464
Perseus Mining (Ghana) Ltd,624V003018,Gold,Ayanfuri,Central ,49.2,NA,Property rate,GHS,2008,5.9602024,-1.8951464
Perseus Mining (Ghana) Ltd,624V003018,Gold,Ayanfuri,Central ,49.2,NA,Property rate,GHS,2009,5.9602024,-1.8951464
Perseus Mining (Ghana) Ltd,624V003018,Gold,Ayanfuri,Central ,49.2,NA,Property rate,GHS,2010,5.9602024,-1.8951464
Perseus Mining (Ghana) Ltd,624V003018,Gold,Ayanfuri,Central ,49.2,NA,Property rate,GHS,2011,5.9602024,-1.8951464
Perseus Mining (Ghana) Ltd,624V003018,Gold,Ayanfuri,Central ,49.2,,Property rate,GHS,2012,5.9602024,-1.8951464
Perseus Mining (Ghana) Ltd,624V003018,Gold,Ayanfuri,Central ,49.2,,Property rate,GHS,2013,5.9602024,-1.8951464
Noble Mining Ltd,524V018617,Gold,Bibiani,Western,49.0,NA,Royalties,GHS,2006,6.452944,-2.3149591
Noble Mining Ltd,524V018617,Gold,Bibiani,Western,49.0,NA,Royalties,GHS,2007,6.452944,-2.3149591
Noble Mining Ltd,524V018617,Gold,Bibiani,Western,49.0,NA,Royalties,GHS,2008,6.452944,-2.3149591
Noble Mining Ltd,524V018617,Gold,Bibiani,Western,49.0,NA,Royalties,GHS,2009,6.452944,-2.3149591
Noble Mining Ltd,524V018617,Gold,Bibiani,Western,49.0,NA,Royalties,GHS,2010,6.452944,-2.3149591
Noble Mining Ltd,524V018617,Gold,Bibiani,Western,49.0,NA,Royalties,GHS,2011,6.452944,-2.3149591
Noble Mining Ltd,524V018617,Gold,Bibiani,Western,49.0,713299.0,Royalties,GHS,2012,6.452944,-2.3149591
Noble Mining Ltd,524V018617,Gold,Bibiani,Western,49.0,2807223.0,Royalties,GHS,2013,6.452944,-2.3149591
Noble Mining Ltd,524V018617,Gold,Bibiani,Western,49.0,NA,Corporate income tax,GHS,2006,6.452944,-2.3149591
Noble Mining Ltd,524V018617,Gold,Bibiani,Western,49.0,NA,Corporate income tax,GHS,2007,6.452944,-2.3149591
Noble Mining Ltd,524V018617,Gold,Bibiani,Western,49.0,NA,Corporate income tax,GHS,2008,6.452944,-2.3149591
Noble Mining Ltd,524V018617,Gold,Bibiani,Western,49.0,NA,Corporate income tax,GHS,2009,6.452944,-2.3149591
Noble Mining Ltd,524V018617,Gold,Bibiani,Western,49.0,NA,Corporate income tax,GHS,2010,6.452944,-2.3149591
Noble Mining Ltd,524V018617,Gold,Bibiani,Western,49.0,NA,Corporate income tax,GHS,2011,6.452944,-2.3149591
Noble Mining Ltd,524V018617,Gold,Bibiani,Western,49.0,,Corporate income tax,GHS,2012,6.452944,-2.3149591
Noble Mining Ltd,524V018617,Gold,Bibiani,Western,49.0,,Corporate income tax,GHS,2013,6.452944,-2.3149591
Noble Mining Ltd,524V018617,Gold,Bibiani,Western,49.0,NA,Ground rent,GHS,2006,6.452944,-2.3149591
Noble Mining Ltd,524V018617,Gold,Bibiani,Western,49.0,NA,Ground rent,GHS,2007,6.452944,-2.3149591
Noble Mining Ltd,524V018617,Gold,Bibiani,Western,49.0,NA,Ground rent,GHS,2008,6.452944,-2.3149591
Noble Mining Ltd,524V018617,Gold,Bibiani,Western,49.0,NA,Ground rent,GHS,2009,6.452944,-2.3149591
Noble Mining Ltd,524V018617,Gold,Bibiani,Western,49.0,NA,Ground rent,GHS,2010,6.452944,-2.3149591
Noble Mining Ltd,524V018617,Gold,Bibiani,Western,49.0,NA,Ground rent,GHS,2011,6.452944,-2.3149591
Noble Mining Ltd,524V018617,Gold,Bibiani,Western,49.0,,Ground rent,GHS,2012,6.452944,-2.3149591
Noble Mining Ltd,524V018617,Gold,Bibiani,Western,49.0,,Ground rent,GHS,2013,6.452944,-2.3149591
Noble Mining Ltd,524V018617,Gold,Bibiani,Western,49.0,NA,Dividend,GHS,2006,6.452944,-2.3149591
Noble Mining Ltd,524V018617,Gold,Bibiani,Western,49.0,NA,Dividend,GHS,2007,6.452944,-2.3149591
Noble Mining Ltd,524V018617,Gold,Bibiani,Western,49.0,NA,Dividend,GHS,2008,6.452944,-2.3149591
Noble Mining Ltd,524V018617,Gold,Bibiani,Western,49.0,NA,Dividend,GHS,2009,6.452944,-2.3149591
Noble Mining Ltd,524V018617,Gold,Bibiani,Western,49.0,NA,Dividend,GHS,2010,6.452944,-2.3149591
Noble Mining Ltd,524V018617,Gold,Bibiani,Western,49.0,NA,Dividend,GHS,2011,6.452944,-2.3149591
Noble Mining Ltd,524V018617,Gold,Bibiani,Western,49.0,,Dividend,GHS,2012,6.452944,-2.3149591
Noble Mining Ltd,524V018617,Gold,Bibiani,Western,49.0,,Dividend,GHS,2013,6.452944,-2.3149591
Noble Mining Ltd,524V018617,Gold,Bibiani,Western,49.0,NA,Property rate,GHS,2006,6.452944,-2.3149591
Noble Mining Ltd,524V018617,Gold,Bibiani,Western,49.0,NA,Property rate,GHS,2007,6.452944,-2.3149591
Noble Mining Ltd,524V018617,Gold,Bibiani,Western,49.0,NA,Property rate,GHS,2008,6.452944,-2.3149591
Noble Mining Ltd,524V018617,Gold,Bibiani,Western,49.0,NA,Property rate,GHS,2009,6.452944,-2.3149591
Noble Mining Ltd,524V018617,Gold,Bibiani,Western,49.0,NA,Property rate,GHS,2010,6.452944,-2.3149591
Noble Mining Ltd,524V018617,Gold,Bibiani,Western,49.0,NA,Property rate,GHS,2011,6.452944,-2.3149591
Noble Mining Ltd,524V018617,Gold,Bibiani,Western,49.0,42792.0,Property rate,GHS,2012,6.452944,-2.3149591
Noble Mining Ltd,524V018617,Gold,Bibiani,Western,49.0,150000.0,Property rate,GHS,2013,6.452944,-2.3149591
Prestea Sankofa Ltd,,Gold,Prestea,Western,3.43,NA,Royalties,GHS,2006,5.4348895,-2.141486
Prestea Sankofa Ltd,,Gold,Prestea,Western,3.43,NA,Royalties,GHS,2007,5.4348895,-2.141486
Prestea Sankofa Ltd,,Gold,Prestea,Western,3.43,NA,Royalties,GHS,2008,5.4348895,-2.141486
Prestea Sankofa Ltd,,Gold,Prestea,Western,3.43,NA,Royalties,GHS,2009,5.4348895,-2.141486
Prestea Sankofa Ltd,,Gold,Prestea,Western,3.43,NA,Royalties,GHS,2010,5.4348895,-2.141486
Prestea Sankofa Ltd,,Gold,Prestea,Western,3.43,NA,Royalties,GHS,2011,5.4348895,-2.141486
Prestea Sankofa Ltd,,Gold,Prestea,Western,3.43,3091400.0,Royalties,GHS,2012,5.4348895,-2.141486
Prestea Sankofa Ltd,,Gold,Prestea,Western,3.43,409095.0,Royalties,GHS,2013,5.4348895,-2.141486
Prestea Sankofa Ltd,,Gold,Prestea,Western,3.43,NA,Corporate income tax,GHS,2006,5.4348895,-2.141486
Prestea Sankofa Ltd,,Gold,Prestea,Western,3.43,NA,Corporate income tax,GHS,2007,5.4348895,-2.141486
Prestea Sankofa Ltd,,Gold,Prestea,Western,3.43,NA,Corporate income tax,GHS,2008,5.4348895,-2.141486
Prestea Sankofa Ltd,,Gold,Prestea,Western,3.43,NA,Corporate income tax,GHS,2009,5.4348895,-2.141486
Prestea Sankofa Ltd,,Gold,Prestea,Western,3.43,NA,Corporate income tax,GHS,2010,5.4348895,-2.141486
Prestea Sankofa Ltd,,Gold,Prestea,Western,3.43,NA,Corporate income tax,GHS,2011,5.4348895,-2.141486
Prestea Sankofa Ltd,,Gold,Prestea,Western,3.43,,Corporate income tax,GHS,2012,5.4348895,-2.141486
Prestea Sankofa Ltd,,Gold,Prestea,Western,3.43,,Corporate income tax,GHS,2013,5.4348895,-2.141486
Prestea Sankofa Ltd,,Gold,Prestea,Western,3.43,NA,Ground rent,GHS,2006,5.4348895,-2.141486
Prestea Sankofa Ltd,,Gold,Prestea,Western,3.43,NA,Ground rent,GHS,2007,5.4348895,-2.141486
Prestea Sankofa Ltd,,Gold,Prestea,Western,3.43,NA,Ground rent,GHS,2008,5.4348895,-2.141486
Prestea Sankofa Ltd,,Gold,Prestea,Western,3.43,NA,Ground rent,GHS,2009,5.4348895,-2.141486
Prestea Sankofa Ltd,,Gold,Prestea,Western,3.43,NA,Ground rent,GHS,2010,5.4348895,-2.141486
Prestea Sankofa Ltd,,Gold,Prestea,Western,3.43,NA,Ground rent,GHS,2011,5.4348895,-2.141486
Prestea Sankofa Ltd,,Gold,Prestea,Western,3.43,,Ground rent,GHS,2012,5.4348895,-2.141486
Prestea Sankofa Ltd,,Gold,Prestea,Western,3.43,,Ground rent,GHS,2013,5.4348895,-2.141486
Prestea Sankofa Ltd,,Gold,Prestea,Western,3.43,NA,Dividend,GHS,2006,5.4348895,-2.141486
Prestea Sankofa Ltd,,Gold,Prestea,Western,3.43,NA,Dividend,GHS,2007,5.4348895,-2.141486
Prestea Sankofa Ltd,,Gold,Prestea,Western,3.43,NA,Dividend,GHS,2008,5.4348895,-2.141486
Prestea Sankofa Ltd,,Gold,Prestea,Western,3.43,NA,Dividend,GHS,2009,5.4348895,-2.141486
Prestea Sankofa Ltd,,Gold,Prestea,Western,3.43,NA,Dividend,GHS,2010,5.4348895,-2.141486
Prestea Sankofa Ltd,,Gold,Prestea,Western,3.43,NA,Dividend,GHS,2011,5.4348895,-2.141486
Prestea Sankofa Ltd,,Gold,Prestea,Western,3.43,,Dividend,GHS,2012,5.4348895,-2.141486
Prestea Sankofa Ltd,,Gold,Prestea,Western,3.43,,Dividend,GHS,2013,5.4348895,-2.141486
Prestea Sankofa Ltd,,Gold,Prestea,Western,3.43,NA,Property rate,GHS,2006,5.4348895,-2.141486
Prestea Sankofa Ltd,,Gold,Prestea,Western,3.43,NA,Property rate,GHS,2007,5.4348895,-2.141486
Prestea Sankofa Ltd,,Gold,Prestea,Western,3.43,NA,Property rate,GHS,2008,5.4348895,-2.141486
Prestea Sankofa Ltd,,Gold,Prestea,Western,3.43,NA,Property rate,GHS,2009,5.4348895,-2.141486
Prestea Sankofa Ltd,,Gold,Prestea,Western,3.43,NA,Property rate,GHS,2010,5.4348895,-2.141486
Prestea Sankofa Ltd,,Gold,Prestea,Western,3.43,NA,Property rate,GHS,2011,5.4348895,-2.141486
Prestea Sankofa Ltd,,Gold,Prestea,Western,3.43,2956.0,Property rate,GHS,2012,5.4348895,-2.141486
Prestea Sankofa Ltd,,Gold,Prestea,Western,3.43,2786.0,Property rate,GHS,2013,5.4348895,-2.141486
Ghana Bauxite Company Ltd,665G000003,Bauxite,Awaso,Western,29.39,608614.0,Royalties,GHS,2006,6.2425255,-2.2845655
Ghana Bauxite Company Ltd,665G000003,Bauxite,Awaso,Western,29.39,542476.0,Royalties,GHS,2007,6.2425255,-2.2845655
Ghana Bauxite Company Ltd,665G000003,Bauxite,Awaso,Western,29.39,453089.0,Royalties,GHS,2008,6.2425255,-2.2845655
Ghana Bauxite Company Ltd,665G000003,Bauxite,Awaso,Western,29.39,580502.0,Royalties,GHS,2009,6.2425255,-2.2845655
Ghana Bauxite Company Ltd,665G000003,Bauxite,Awaso,Western,29.39,1033823.0,Royalties,GHS,2010,6.2425255,-2.2845655
Ghana Bauxite Company Ltd,665G000003,Bauxite,Awaso,Western,29.39,689863.0,Royalties,GHS,2011,6.2425255,-2.2845655
Ghana Bauxite Company Ltd,665G000003,Bauxite,Awaso,Western,29.39,1985269.0,Royalties,GHS,2012,6.2425255,-2.2845655
Ghana Bauxite Company Ltd,665G000003,Bauxite,Awaso,Western,29.39,3383198.0,Royalties,GHS,2013,6.2425255,-2.2845655
Ghana Bauxite Company Ltd,665G000003,Bauxite,Awaso,Western,29.39,,Corporate income tax,GHS,2006,6.2425255,-2.2845655
Ghana Bauxite Company Ltd,665G000003,Bauxite,Awaso,Western,29.39,,Corporate income tax,GHS,2007,6.2425255,-2.2845655
Ghana Bauxite Company Ltd,665G000003,Bauxite,Awaso,Western,29.39,,Corporate income tax,GHS,2008,6.2425255,-2.2845655
Ghana Bauxite Company Ltd,665G000003,Bauxite,Awaso,Western,29.39,,Corporate income tax,GHS,2009,6.2425255,-2.2845655
Ghana Bauxite Company Ltd,665G000003,Bauxite,Awaso,Western,29.39,,Corporate income tax,GHS,2010,6.2425255,-2.2845655
Ghana Bauxite Company Ltd,665G000003,Bauxite,Awaso,Western,29.39,,Corporate income tax,GHS,2011,6.2425255,-2.2845655
Ghana Bauxite Company Ltd,665G000003,Bauxite,Awaso,Western,29.39,,Corporate income tax,GHS,2012,6.2425255,-2.2845655
Ghana Bauxite Company Ltd,665G000003,Bauxite,Awaso,Western,29.39,,Corporate income tax,GHS,2013,6.2425255,-2.2845655
Ghana Bauxite Company Ltd,665G000003,Bauxite,Awaso,Western,29.39,3954.0,Ground rent,GHS,2006,6.2425255,-2.2845655
Ghana Bauxite Company Ltd,665G000003,Bauxite,Awaso,Western,29.39,,Ground rent,GHS,2007,6.2425255,-2.2845655
Ghana Bauxite Company Ltd,665G000003,Bauxite,Awaso,Western,29.39,7980.0,Ground rent,GHS,2008,6.2425255,-2.2845655
Ghana Bauxite Company Ltd,665G000003,Bauxite,Awaso,Western,29.39,,Ground rent,GHS,2009,6.2425255,-2.2845655
Ghana Bauxite Company Ltd,665G000003,Bauxite,Awaso,Western,29.39,,Ground rent,GHS,2010,6.2425255,-2.2845655
Ghana Bauxite Company Ltd,665G000003,Bauxite,Awaso,Western,29.39,,Ground rent,GHS,2011,6.2425255,-2.2845655
Ghana Bauxite Company Ltd,665G000003,Bauxite,Awaso,Western,29.39,,Ground rent,GHS,2012,6.2425255,-2.2845655
Ghana Bauxite Company Ltd,665G000003,Bauxite,Awaso,Western,29.39,,Ground rent,GHS,2013,6.2425255,-2.2845655
Ghana Bauxite Company Ltd,665G000003,Bauxite,Awaso,Western,29.39,,Dividend,GHS,2006,6.2425255,-2.2845655
Ghana Bauxite Company Ltd,665G000003,Bauxite,Awaso,Western,29.39,,Dividend,GHS,2007,6.2425255,-2.2845655
Ghana Bauxite Company Ltd,665G000003,Bauxite,Awaso,Western,29.39,,Dividend,GHS,2008,6.2425255,-2.2845655
Ghana Bauxite Company Ltd,665G000003,Bauxite,Awaso,Western,29.39,,Dividend,GHS,2009,6.2425255,-2.2845655
Ghana Bauxite Company Ltd,665G000003,Bauxite,Awaso,Western,29.39,,Dividend,GHS,2010,6.2425255,-2.2845655
Ghana Bauxite Company Ltd,665G000003,Bauxite,Awaso,Western,29.39,898369.0,Dividend,GHS,2011,6.2425255,-2.2845655
Ghana Bauxite Company Ltd,665G000003,Bauxite,Awaso,Western,29.39,,Dividend,GHS,2012,6.2425255,-2.2845655
Ghana Bauxite Company Ltd,665G000003,Bauxite,Awaso,Western,29.39,,Dividend,GHS,2013,6.2425255,-2.2845655
Ghana Bauxite Company Ltd,665G000003,Bauxite,Awaso,Western,29.39,7000.0,Property rate,GHS,2006,6.2425255,-2.2845655
Ghana Bauxite Company Ltd,665G000003,Bauxite,Awaso,Western,29.39,11576.0,Property rate,GHS,2007,6.2425255,-2.2845655
Ghana Bauxite Company Ltd,665G000003,Bauxite,Awaso,Western,29.39,11576.0,Property rate,GHS,2008,6.2425255,-2.2845655
Ghana Bauxite Company Ltd,665G000003,Bauxite,Awaso,Western,29.39,11574.0,Property rate,GHS,2009,6.2425255,-2.2845655
Ghana Bauxite Company Ltd,665G000003,Bauxite,Awaso,Western,29.39,,Property rate,GHS,2010,6.2425255,-2.2845655
Ghana Bauxite Company Ltd,665G000003,Bauxite,Awaso,Western,29.39,,Property rate,GHS,2011,6.2425255,-2.2845655
Ghana Bauxite Company Ltd,665G000003,Bauxite,Awaso,Western,29.39,11576.0,Property rate,GHS,2012,6.2425255,-2.2845655
Ghana Bauxite Company Ltd,665G000003,Bauxite,Awaso,Western,29.39,36000.0,Property rate,GHS,2013,6.2425255,-2.2845655
Ghana Manganese Co. Ltd,365G000002,Manganese,Nsuta,Western,175.94,1019488.0,Royalties,GHS,2006,5.273368,-1.9821333
Ghana Manganese Co. Ltd,365G000002,Manganese,Nsuta,Western,175.94,1030516.0,Royalties,GHS,2007,5.273368,-1.9821333
Ghana Manganese Co. Ltd,365G000002,Manganese,Nsuta,Western,175.94,1652108.0,Royalties,GHS,2008,5.273368,-1.9821333
Ghana Manganese Co. Ltd,365G000002,Manganese,Nsuta,Western,175.94,2753226.0,Royalties,GHS,2009,5.273368,-1.9821333
Ghana Manganese Co. Ltd,365G000002,Manganese,Nsuta,Western,175.94,3764675.0,Royalties,GHS,2010,5.273368,-1.9821333
Ghana Manganese Co. Ltd,365G000002,Manganese,Nsuta,Western,175.94,6685574.0,Royalties,GHS,2011,5.273368,-1.9821333
Ghana Manganese Co. Ltd,365G000002,Manganese,Nsuta,Western,175.94,10114274.0,Royalties,GHS,2012,5.273368,-1.9821333
Ghana Manganese Co. Ltd,365G000002,Manganese,Nsuta,Western,175.94,10286750.0,Royalties,GHS,2013,5.273368,-1.9821333
Ghana Manganese Co. Ltd,365G000002,Manganese,Nsuta,Western,175.94,,Corporate income tax,GHS,2006,5.273368,-1.9821333
Ghana Manganese Co. Ltd,365G000002,Manganese,Nsuta,Western,175.94,98317.0,Corporate income tax,GHS,2007,5.273368,-1.9821333
Ghana Manganese Co. Ltd,365G000002,Manganese,Nsuta,Western,175.94,2453755.0,Corporate income tax,GHS,2008,5.273368,-1.9821333
Ghana Manganese Co. Ltd,365G000002,Manganese,Nsuta,Western,175.94,5476872.0,Corporate income tax,GHS,2009,5.273368,-1.9821333
